1000
0	15	4.107346018e-14
1	15.1392003	3.112704953e-14
2	15.27829572	-7.317868935e-12
3	15.41727138	-1.145467699e-11
4	15.5561124	3.804198713e-13
5	15.6948039	-2.909525999e-12
6	15.83333103	-1.0847043e-11
7	15.97167897	-1.108045725e-11
8	16.10983287	-1.325106515e-11
9	16.24777788	-6.967403495e-12
10	16.38549924	-6.097418962e-12
11	16.52298219	-3.99058184e-12
12	16.66021191	3.773808939e-12
13	16.79717373	1.060445845e-11
14	16.93385295	1.061249124e-11
15	17.07023487	5.746925435e-12
16	17.20630485	-5.408284482e-12
17	17.34204831	-4.845568093e-12
18	17.4774507	-1.938317115e-12
19	17.61249747	3.442301999e-12
20	17.74717416	2.582793793e-12
21	17.88146631	5.174631493e-12
22	18.01535952	5.265800816e-12
23	18.14883948	-4.310236206e-12
24	18.28189185	-8.916899103e-12
25	18.41450247	-5.076665196e-12
26	18.54665706	4.616324711e-13
27	18.67834158	5.798773423e-12
28	18.80954193	5.764900902e-12
29	18.9402441	-4.623065511e-12
30	19.07043414	-1.257996231e-11
31	19.20009822	-2.706993038e-12
32	19.32922251	9.34864736e-12
33	19.45779327	1.53003246e-11
34	19.58579685	1.549406644e-11
35	19.71321969	9.291912291e-12
36	19.84004826	3.46522072e-12
37	19.96626912	8.413642191e-13
38	20.09186895	-5.28254047e-13
39	20.21683449	-6.802703275e-12
40	20.34115257	-4.338828434e-12
41	20.46481005	-8.729336336e-13
42	20.587794	-6.175584158e-12
43	20.71009149	-8.291296666e-12
44	20.83168971	-1.01682725e-11
45	20.95257597	-1.716657133e-13
46	21.07273761	-4.250074564e-13
47	21.19216212	-1.007345191e-11
48	21.31083711	-1.303996576e-11
49	21.42875028	-3.729010704e-12
50	21.54588939	5.680472379e-12
51	21.66224238	3.570938938e-12
52	21.77779722	-4.194575308e-12
53	21.89254209	-8.081545431e-12
54	22.0064652	-1.076505801e-12
55	22.11955491	9.696641174e-12
56	22.2317997	9.717762348e-12
57	22.34318817	6.253665094e-12
58	22.45370901	-1.083021908e-13
59	22.56335106	-3.833156068e-12
60	22.67210328	-9.763375096e-12
61	22.77995478	-1.245812235e-12
62	22.88689476	4.332424674e-12
63	22.99291257	1.157518986e-11
64	23.09799768	9.410831243e-12
65	23.20213971	-8.747311804e-13
66	23.30532837	-4.504202734e-12
67	23.40755358	-9.453073591e-12
68	23.50880535	8.179062342e-12
69	23.60907384	1.254148358e-11
70	23.70834933	1.72047692e-12
71	23.80662225	-7.982905054e-12
72	23.90388324	-1.213164292e-11
73	24.000123	-1.729801693e-12
74	24.09533238	8.699227428e-12
75	24.18950247	8.435437445e-12
76	24.28262439	5.707660273e-12
77	24.37468947	-1.722274466e-12
78	24.46568925	-4.769790264e-12
