1000
0	15.10797682	4.322380398e-12
1	15.16118587	-1.654971789e-12
2	15.21224374	-7.529080677e-12
3	15.37729414	-6.969348497e-12
4	15.60407611	-2.758546116e-12
5	15.74825379	-2.898291332e-12
6	15.80207894	-8.755597371e-12
7	15.90095005	-1.332828944e-11
8	16.10294065	-1.168450317e-11
9	16.30279683	-7.328710389e-12
10	16.40839398	-5.106071937e-12
11	16.4819845	-3.103492526e-12
12	16.62775641	3.204885397e-12
13	16.82672702	1.13585293e-11
14	16.98148159	1.309580205e-11
15	17.07488404	5.694796579e-12
16	17.18259902	-3.262013679e-12
17	17.34346325	-5.437859743e-12
18	17.50964066	-1.37658376e-12
19	17.63608771	2.642393702e-12
20	17.74464528	3.687386262e-12
21	17.87345658	3.46606332e-12
22	18.01829778	2.104814881e-12
23	18.15516548	-2.337428663e-12
24	18.28202413	-7.870726903e-12
25	18.40897301	-7.625586467e-12
26	18.53526398	3.02549585e-13
27	18.66029697	7.457010287e-12
28	18.79375059	4.247771457e-12
29	18.93466725	-6.393649046e-12
30	19.06396087	-1.133426242e-11
31	19.17697282	-3.481735681e-12
32	19.29859886	9.647040118e-12
33	19.44391508	1.627639248e-11
34	19.58885809	1.376033261e-11
35	19.70763003	8.277197159e-12
36	19.81684804	4.282205712e-12
37	19.94893894	7.667660295e-13
38	20.09802019	-3.046617024e-12
39	20.23018295	-4.624076631e-12
40	20.3397203	-3.12368684e-12
41	20.45600849	-2.33973177e-12
42	20.59321227	-5.257037776e-12
43	20.7299091	-8.084578791e-12
44	20.84777972	-6.180415065e-12
45	20.95882868	-1.976402636e-12
46	21.07996819	-2.724069732e-12
47	21.20619499	-9.095586484e-12
48	21.32539235	-1.204412486e-11
49	21.4396863	-6.008299965e-12
50	21.5558674	2.617452741e-12
51	21.67083914	3.305800794e-12
52	21.78154789	-3.796418706e-12
53	21.89483809	-7.564750745e-12
54	22.01338391	-1.602288222e-12
55	22.12627678	8.725067163e-12
56	22.22815586	1.287065932e-11
57	22.33285252	8.03773023e-12
58	22.4512606	2.94348278e-13
59	22.57007259	-5.017739367e-12
60	22.67256028	-6.349833845e-12
61	22.76802386	-2.862705524e-12
62	22.87710088	4.869891148e-12
63	22.99656835	1.158687391e-11
64	23.10479774	9.651702505e-12
65	23.19849534	-5.898200227e-13
66	23.29710825	-8.611597025e-12
67	23.40888628	-4.534985721e-12
68	23.51835666	7.02054347e-12
69	23.6142634	1.164360898e-11
70	23.70686832	3.154020441e-12
71	23.80727759	-8.359491095e-12
72	23.90930227	-9.843365926e-12
73	24.00399273	-1.13391495e-12
74	24.0956432	7.909205638e-12
75	24.19053223	9.483407192e-12
76	24.28392478	5.161206065e-12
77	24.37115491	-4.091665758e-13
78	24.45882831	-5.524759893e-12
79	24.55193502	-9.059860242e-12
80	24.64208055	-8.2952288e-12
81	24.72251966	-2.890904538e-12
82	24.80297599	1.482751364e-12
83	24.89366027	-1.097626976e-12
84	24.98554052	-7.190861024e-12
85	25.06476399	-7.859099023e-12
86	25.13763924	-1.331982131e-12
87	25.22065353	3.627449313e-12
88	25.31172306	3.71193401e-13
89	25.39373779	-6.352530165e-12
90	25.46440036	-7.420947006e-12
91	25.53946441	-2.754290986e-12
92	25.62447343	2.226711019e-13
93	25.70581606	-3.080545719e-12
94	25.77555359	-6.087167328e-12
95	25.84422734	-2.358156624e-12
96	25.92029927	5.401403248e-12
97	25.99564315	8.781914578e-12
98	26.06225406	5.527680906e-12
99	26.12672192	1.125713643e-13
100	26.19591646	-3.492408615e-12
101	26.26314253	-5.383877167e-12
102	26.32176678	-4.598349244e-12
103	26.37917331	9.558454768e-13
104	26.44289866	1.059923433e-11
105	26.50522044	1.616713534e-11
106	26.55712671	1.05192435e-11
107	26.60635608	-8.963017412e-13
108	26.66418778	-5.652385711e-12
109	26.72404145	1.808781403e-13
110	26.77254211	7.206589558e-12
111	26.81429383	5.742937128e-12
112	26.86452697	-3.245245938e-12
113	26.92185264	-1.082123135e-11
114	26.97073358	-1.24698064e-11
115	27.00955012	-1.032555784e-11
116	27.0531554	-7.410611112e-12
117	27.10554246	-2.050551439e-12
118	27.15293211	4.553859962e-12
119	27.18945511	6.437239555e-12
120	27.22755385	-1.108187563e-12
121	27.27433767	-1.070731183e-11
122	27.31847725	-1.297064786e-11
123	27.35178613	-5.621153337e-12
124	27.38441649	4.067848263e-12
125	27.42506091	8.21793429e-12
126	27.4639246	7.757312939e-12
127	27.49116079	5.652835098e-12
128	27.51606611	3.015159956e-12
129	27.55005012	-2.249854433e-12
130	27.58479863	-6.050767006e-12
131	27.60727745	-3.434437732e-12
132	27.62426676	3.095375479e-12
133	27.65013569	4.390058516e-12
134	27.68000132	-2.85338075e-12
135	27.69867373	-1.140498465e-11
136	27.70928694	-1.060080718e-11
137	27.72792614	-1.593075795e-12
138	27.75371051	6.520151398e-12
139	27.77038714	7.568570532e-12
140	27.77693708	5.272653963e-12
141	27.78966379	5.001449099e-12
142	27.81126012	4.85360088e-12
143	27.82524201	2.321756303e-12
144	27.8272766	-1.968313676e-13
145	27.83441393	2.013701731e-12
146	27.85321947	7.891904251e-12
147	27.866102	1.128971697e-11
148	27.86331702	8.501272594e-12
149	27.86197878	3.244571858e-12
150	27.87501668	-7.702487763e-13
151	27.88635311	-4.884608561e-12
152	27.87957157	-1.162451005e-11
153	27.86852969	-1.600805246e-11
154	27.87266937	-1.20682794e-11
155	27.88130607	-3.245920018e-12
156	27.87284709	-1.561618727e-13
157	27.85408861	-6.819442929e-12
158	27.84725065	-1.434869213e-11
159	27.84910466	-1.216354938e-11
160	27.8381895	-1.054935241e-12
161	27.8157522	7.587220079e-12
162	27.80279355	6.40398494e-12
163	27.79925543	8.261974185e-13
164	27.78418293	-2.236148139e-12
165	27.75745173	-1.91079218e-12
166	27.74168019	1.409950721e-12
167	27.73765286	4.967071018e-12
168	27.71968591	9.395102709e-12
169	27.68521839	1.051901881e-11
170	27.66458809	5.862698679e-12
171	27.66505238	-2.982579422e-12
172	27.65172078	-6.344890591e-12
173	27.60907617	-3.550154803e-12
174	27.57394405	-7.316015215e-13
175	27.57209949	-4.910448296e-12
176	27.56819645	-1.043071432e-11
177	27.52533386	-6.639688256e-12
178	27.47278049	4.770689037e-12
179	27.45649424	1.398985686e-11
180	27.45627863	1.059294291e-11
181	27.4201588	1.188627779e-12
182	27.35726484	-4.15907376e-12
183	27.3206678	-3.365906263e-13
184	27.3105876	6.842811037e-12
185	27.27651459	1.003435527e-11
186	27.21377355	8.721696763e-12
187	27.17055655	4.621492658e-12
188	27.15041121	-1.56521382e-12
189	27.10282286	-6.004255485e-12
190	27.03042281	-5.170643186e-12
191	26.99769319	2.76462688e-12
